Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CryoSleep,VIP,HomePlanet__Earth,HomePlanet__Europa,HomePlanet__Mars,HomePlanet__Unknown,Destination__55 Cancri e,Destination__PSO J318.5-22,Destination__TRAPPIST-1e,Destination__Unknown,Transported
0.39240506329113933,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,0
-0.8987341772151899,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,1,0,0,0,1
-0.4683544303797469,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,1,0,0,1
-0.4683544303797469,-0.864591331053256,-1.0,-0.9846756342584709,-1.0,-0.9946960593378361,0,0,0,0,1,0,0,0,1,0,0
-0.5189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,0,1,1
-0.11392405063291144,-0.8897187129196622,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,1,0,0,0,0
0.4177215189873418,-1.0,-0.9924864991782109,-1.0,-0.8769189575151731,-0.9894749927485186,0,0,1,0,0,0,0,0,1,0,0
-0.31645569620253167,-0.9994416137363021,-1.0,-0.9998297292695386,-0.5820242770439129,-1.0,0,0,1,0,0,0,0,0,1,0,0
-0.36708860759493667,-1.0,-1.0,-0.8350076621828708,-1.0,-0.9999171259271536,0,0,1,0,0,0,0,0,1,0,1
-0.9493670886075949,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0,0,1,0,1
-0.03797468354430378,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
-0.31645569620253167,-0.9610525581070706,-0.9594136785965854,-0.7127532777115614,-0.9744734023563013,-0.9997513777814611,0,0,0,1,0,0,0,0,1,0,1
-0.08860759493670889,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,1,0,0,0
-0.44303797468354433,-0.9937181545333985,-0.9264750276724919,-0.9873999659458539,-0.8770974651910032,-0.9999171259271536,0,0,1,0,0,0,0,0,1,0,0
0.5696202531645569,-1.0,-0.9602857813705431,-1.0,-0.9984826847554444,-0.9979281481788422,0,0,1,0,0,0,0,0,1,0,0
-0.620253164556962,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.16455696202531644,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0,1,0,0,1,0,1
0.5696202531645569,-0.9998604034340756,-0.9897360211988059,-0.9832283330495488,-1.0,-0.9618779264906974,0,0,1,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,1,0,0,1
-0.5443037974683544,-0.9998604034340756,-0.9826921141783785,-0.9620296271071003,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,1
-0.4683544303797469,-0.7283450827109653,-0.9975178613356589,-1.0,-1.0,-0.9980110222516886,0,0,1,0,0,0,1,0,0,0,0
-0.31645569620253167,-0.8892999232218888,-1.0,-0.9998297292695386,-0.9774187790074973,-1.0,0,0,0,0,1,0,0,0,1,0,0
0.06329113924050622,-0.8761778460249878,-1.0,-0.9992337817129235,-0.9994644769725098,-1.0,0,0,1,0,0,0,0,0,1,0,1
-0.5189873417721519,-0.9734766524743491,-1.0,-0.9995743231738464,-0.999910746162085,-0.9398334231135789,0,0,1,0,0,0,0,0,1,0,0
-0.5696202531645569,-0.9977664549452083,-0.8547613457216651,-1.0,-1.0,-0.9956905482119919,0,0,1,0,0,0,0,0,1,0,0
-0.6455696202531646,-1.0,-0.9999329151712341,-1.0,-1.0,-0.9119048605643725,0,0,1,0,0,0,0,0,1,0,0
-0.06329113924050633,-0.993578557967474,-0.9944319592124241,-0.9371701004597309,-1.0,-0.9990055111258442,0,0,0,0,1,0,0,1,0,0,0
0.06329113924050622,-0.9998604034340756,-0.43668869285211154,-1.0,-1.0,-0.9580657191397671,0,0,0,1,0,0,0,0,1,0,1
-0.31645569620253167,-0.9794793048091017,-1.0,-0.9133321981951302,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,1
-0.2911392405063291,-0.9980456480770573,-1.0,-0.8897497020262217,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,1
-0.03797468354430378,-1.0,-0.6082246000067084,-1.0,-0.9713495180292753,-0.1999337007417229,0,0,0,1,0,0,0,0,1,0,0
-0.6708860759493671,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,0
0.06329113924050622,0.03385216723668605,-1.0,-1.0,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,0
-0.9493670886075949,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.7974683544303798,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,1
-0.3924050632911392,-0.903957562643959,-1.0,-1.0,-1.0,-0.9985911407616127,0,0,1,0,0,0,0,0,1,0,1
0.012658227848101333,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
0.08860759493670889,-0.9705451245899351,-1.0,-1.0,-0.9430560514102106,-0.957485600629843,0,0,1,0,0,0,0,0,1,0,0
0.139240506329114,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,1,0,0,1
-0.11392405063291144,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-0.3417721518987342,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-0.31645569620253167,-0.9998604034340756,-0.9532418743501158,-0.9973608036778477,-0.9832202784719744,-1.0,0,0,1,0,0,0,0,0,1,0,0
-0.5189873417721519,-1.0,-1.0,-0.9429593052954197,-0.999910746162085,-0.9971822815232254,0,0,1,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-0.9240506329113924,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
0.36708860759493667,-1.0,-0.9189615268507028,-1.0,-0.9997322384862549,-0.9472092155969005,0,0,0,1,0,0,0,0,1,0,0
-0.3417721518987342,-1.0,-0.9425753865763258,-0.9995743231738464,-0.997143877186719,-1.0,0,0,1,0,0,0,0,0,1,0,0
-0.3417721518987342,-1.0,-0.8114245463388454,-0.918525455474204,-1.0,-0.992789955662371,0,0,1,0,0,0,0,0,1,0,1
-0.4177215189873418,-0.9565854679974872,-0.9713547781169288,-0.955218797888643,-0.9966976079971439,-1.0,0,0,1,0,0,0,0,1,0,0,0
-0.9493670886075949,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,1
-0.21518987341772156,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.5443037974683544,-1.0,-1.0,-1.0,-0.9259193145305248,-0.9924584593709858,0,0,1,0,0,0,0,0,1,0,0
-0.3924050632911392,-1.0,-1.0,-1.0,-1.0,-0.9985911407616127,0,0,1,0,0,0,0,0,1,0,1
-0.7721518987341772,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,1,0,0,0,1
-0.8481012658227848,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,0
-0.31645569620253167,-1.0,-1.0,-0.9514728418184915,-0.99982149232417,-0.9891434964571334,0,0,1,0,0,0,0,0,1,0,0
-0.4683544303797469,-0.7566831855936345,-0.9996645758561701,-0.9985526987910778,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,0
-0.4177215189873418,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,0
-0.21518987341772156,-0.9215467299504432,-1.0,-0.9722458709347863,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,1
-0.189873417721519,-1.0,-0.9724952202059505,-0.9994891878086157,-0.6493216708318458,-0.9366842083454191,0,0,0,1,0,0,0,0,1,0,0
0.012658227848101333,-1.0,-0.9777949216784624,-1.0,-1.0,-0.860191439108275,0,0,0,1,0,0,0,0,1,0,0
0.06329113924050622,-0.6916311858728275,-0.23402542515010227,-1.0,-0.8332738307747233,-0.9631210375833921,0,0,0,1,0,0,0,0,1,0,1
-0.2911392405063291,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
-0.26582278481012656,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
0.21518987341772156,-1.0,-0.8298057894207225,-0.9925932232249276,-0.9984826847554444,-0.998922637052998,0,1,0,1,0,0,1,0,0,0,1
0.620253164556962,-1.0,-1.0,-0.9315511663545036,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,1
-0.31645569620253167,-0.9885530815941928,-0.989467681883742,-0.9634769283160225,-0.9787575865762228,-0.9999171259271536,0,0,1,0,0,0,0,0,1,0,0
-0.3417721518987342,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,1
-0.16455696202531644,-0.9998604034340756,-0.8508704256532386,-1.0,-0.9989289539450197,-0.9665188745700908,0,0,0,1,0,0,0,0,1,0,1
-0.012658227848101222,-1.0,-0.8427531613725556,-1.0,-0.994198500535523,-0.4283346455061534,0,0,0,0,0,1,0,0,1,0,0
-0.6708860759493671,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
-0.3924050632911392,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.26582278481012656,-1.0,-1.0,-1.0,-0.9376115672973938,-0.993867318609373,0,0,1,0,0,0,0,0,1,0,0
-0.5443037974683544,-0.9923221888741537,-0.9599503572267132,-0.9958283671036948,-1.0,-0.9999171259271536,0,0,1,0,0,0,0,0,1,0,0
0.6962025316455696,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.11392405063291144,-0.9021428072869407,-1.0,-0.9747999318917078,-1.0,-0.9979281481788422,0,0,0,0,1,0,0,0,1,0,0
0.5443037974683544,-0.6715292803797026,-0.9775936671921645,-0.9992337817129235,-0.9717957872188504,-0.9998342518543074,0,1,0,0,1,0,0,0,1,0,0
0.139240506329114,-0.7064284218608222,-0.9995974910274041,-1.0,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,0
-0.44303797468354433,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,1,0,0,1
-0.5189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.08860759493670889,-0.6177846024987785,-1.0,-1.0,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,0
-0.5189873417721519,-1.0,-0.9990608123972764,-0.9378511833815767,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,1
0.1898734177215189,-0.9864591331053256,-0.9719585415758226,-0.9892729439809297,-0.9977686540521242,-0.9954419259934529,0,0,1,0,0,0,0,1,0,0,0
-0.6708860759493671,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-0.1392405063291139,-1.0,-0.9985241337671485,-1.0,-0.9496608354159228,-0.9828450669208139,0,0,1,0,0,0,0,0,0,1,0
-0.11392405063291144,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,1,0,0,0,1
-0.3924050632911392,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-0.3417721518987342,-0.9385775109932296,-1.0,-1.0,-1.0,-0.9617121783450048,0,0,1,0,0,0,0,0,1,0,0
-0.21518987341772156,-1.0,-1.0,-0.9917418695726204,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,0
-0.49367088607594933,-1.0,-0.9718243719182906,-0.9821215733015495,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,1
0.4177215189873418,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,0
0.26582278481012667,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
0.06329113924050622,-0.8503524813289594,-1.0,-0.9991486463476928,-1.0,-0.9937015704636805,0,0,0,0,1,0,0,0,1,0,0
-0.31645569620253167,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,1,0,0,0,1
-0.03797468354430378,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,1,0,0,0,0
0.03797468354430378,-1.0,-1.0,-1.0,-1.0,-0.9496954377822898,0,0,1,0,0,0,0,0,0,1,0
-0.44303797468354433,-0.4250017449570741,-1.0,-1.0,-1.0,-0.994944681556375,0,0,1,0,0,0,0,0,1,0,0
-0.3417721518987342,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
-0.5696202531645569,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
0.4430379746835442,-0.9930201717037761,-0.8867608090430349,-1.0,-1.0,-0.9888120001657481,0,0,1,0,0,0,0,0,1,0,1
-0.5696202531645569,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,1,0,0,0
-0.11392405063291144,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.6708860759493671,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.31645569620253167,-0.8094506875130871,-1.0,-0.9959135024689256,-0.9980364155658693,-0.9886462520200555,0,0,0,0,1,0,0,0,1,0,0
-0.21518987341772156,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,0
-0.3924050632911392,-1.0,-1.0,-1.0,-0.9802749018207783,-0.9530104006961422,0,0,1,0,0,0,0,0,1,0,0
-0.5189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,1,0,0,1
-0.189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
0.4683544303797469,-1.0,-0.933921443665515,-1.0,-0.9995537308104249,-1.0,0,0,1,0,0,0,0,0,1,0,1
-0.4683544303797469,-0.9599357855796747,-1.0,-0.9986378341563086,-0.9897358086397715,-0.9854970372518957,0,0,1,0,0,0,1,0,0,0,0
-0.03797468354430378,-1.0,-0.30594036158722704,-0.9999148646347693,0.33612995358800424,-0.8250528322214395,0,0,0,1,0,0,0,0,1,0,0
-0.03797468354430378,-0.5234173239338312,-1.0,-0.9862932061978545,-0.9975008925383791,-0.990137985331289,0,0,0,0,1,0,0,0,1,0,0
-0.5189873417721519,-0.9998604034340756,-0.9853084225002515,-0.9427038991997275,-0.99982149232417,-0.9990883851986906,0,0,1,0,0,0,0,0,1,0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,0
-0.9240506329113924,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,1
-0.49367088607594933,-1.0,-1.0,-0.9997445939043078,-0.973313102463406,-0.9923755852981395,0,0,1,0,0,0,0,0,1,0,0
-0.3924050632911392,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
-0.06329113924050633,-0.9976268583792839,-0.9902056150001677,-0.9637323344117146,-1.0,-0.9807732150996561,0,0,1,0,0,0,0,0,1,0,1
-0.36708860759493667,-0.9913450129126824,-1.0,-1.0,-1.0,-0.9207723863589277,0,0,1,0,0,0,0,0,1,0,0
0.4177215189873418,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
0.240506329113924,-0.9882738884623439,-0.9997987455137021,-0.9658607185424826,-0.9819707247411639,-0.9918783408610616,0,0,1,0,0,0,1,0,0,0,0
-0.7215189873417722,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,1,0,0,0,0
-0.9746835443037974,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-0.7974683544303798,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,0
-0.012658227848101222,-1.0,-1.0,-0.9991486463476928,-0.9198500535523028,-1.0,0,0,1,0,0,0,0,0,1,0,0
-0.9493670886075949,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.4177215189873418,-1.0,-1.0,-0.9993189170781542,-0.9043198857550875,-1.0,0,0,0,0,1,0,0,0,1,0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,1
-0.012658227848101222,-0.9433237942346618,-1.0,-0.9261876383449685,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,1
-0.36708860759493667,-0.8531444126474489,-1.0,-0.9387876723991146,-1.0,-0.9994198814900759,0,0,0,0,1,0,0,1,0,0,0
-0.08860759493670889,-1.0,-0.9347935464394728,-1.0,-0.9290431988575509,-0.9523474081133717,0,0,0,1,0,0,0,0,1,0,0
0.31645569620253156,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0,0,1
-0.5443037974683544,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,0
-0.620253164556962,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-0.11392405063291144,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
0.1898734177215189,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
0.139240506329114,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,1,0,0,0,1
-0.31645569620253167,-1.0,-0.8367826116123839,-1.0,-0.9216351303106034,-0.9632867857290847,0,0,0,1,0,0,1,0,0,0,1
0.2911392405063291,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,1,0,1
-0.26582278481012656,-1.0,-0.999865830342468,-0.9943810658947727,-1.0,-0.9415737786433515,0,0,1,0,0,0,0,0,1,0,0
-0.31645569620253167,-0.999720806868151,-0.8846140945225237,-0.9989783756172314,-0.8995894323455909,-0.9898893631127502,0,0,0,1,0,0,1,0,0,0,1
-0.5189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,1,0,0,0
-0.3924050632911392,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0,1,1,0,0,0,1
-0.26582278481012656,-0.8740838975361206,-0.9999329151712341,-0.9883364549633918,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,1
-0.7215189873417722,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
-0.5696202531645569,-0.8816221120960425,-1.0,-0.9738634428741699,-0.9837558014994645,-1.0,0,0,0,0,1,0,0,0,1,0,0
-0.6708860759493671,-0.9731974593425001,-1.0,-1.0,-0.9954480542663334,-0.9387560601665769,0,0,1,0,0,0,0,0,1,0,0
-0.11392405063291144,-0.9794793048091017,-0.9873880521919968,-1.0,-0.9991074616208497,-0.967927733808478,0,0,1,0,0,0,0,0,1,0,0
-0.4683544303797469,-0.9487680603057165,-0.9811491631167611,-1.0,-1.0,-0.9879003853644387,0,0,1,0,0,0,0,0,1,0,0
-0.4683544303797469,-1.0,-0.9962432495891054,-1.0,-1.0,-0.8410475282807773,0,0,1,0,0,0,1,0,0,0,0
-0.03797468354430378,-0.7882320094925664,-1.0,-1.0,-0.9975901463762942,-1.0,0,0,1,0,0,0,0,0,1,0,0
-0.5189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-0.9493670886075949,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,1
-0.6708860759493671,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,0
-0.36708860759493667,-0.9829692189572137,-0.9943648743836582,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,1,0,0
-0.5949367088607596,-1.0,-0.9997987455137021,-1.0,-1.0,-0.9089213939419053,0,0,1,0,0,0,0,0,1,0,0
-0.9746835443037974,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,1,0,0,0,0
-0.620253164556962,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,0,0,0,0,0,1,0,1
-0.4683544303797469,-0.6877224820269421,-1.0,-0.9898688915375446,-1.0,-1.0,0,0,0,0,1,0,1,0,0,0,0
-0.4177215189873418,-0.8303901724017589,-0.994633213698722,-0.9999148646347693,-0.99982149232417,-1.0,0,0,0,0,1,0,0,0,1,0,0
-0.16455696202531644,-0.7301598380679835,-0.9991949820548083,-0.9839945513366253,-0.999910746162085,-1.0,0,0,0,0,1,0,0,0,1,0,0
-0.4683544303797469,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,1
0.03797468354430378,-0.8282962239128917,-1.0,-0.9743742550655542,-0.9961620849696537,-0.9152198234782248,0,0,0,0,1,0,0,0,1,0,0
-0.5949367088607596,-0.8722691421791025,-1.0,-0.9811850842840115,-0.9791146019278829,-1.0,0,0,0,0,1,0,0,0,1,0,0
0.06329113924050622,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,0,0,0,1,0,0
-0.49367088607594933,-0.8037272283101835,-1.0,-1.0,-0.9990182077829347,-1.0,0,0,0,0,1,0,0,0,1,0,0
